logid,ts,lat,lng,message,userid,lap,Correct Time
1865,12/05/2023 6:40,-37.796886,144.9692005,Alert-33 B,gr2.06,5,12/05/2023 16:40
1864,12/05/2023 6:40,-37.79641264,144.9692788,Alert-33 A,gr2.06,5,12/05/2023 16:40
1863,12/05/2023 6:38,-37.7977972,144.9703407,Alert-25 B,gr2.06,5,12/05/2023 16:38
1862,12/05/2023 6:38,-37.79783132,144.970341,Alert-25 B,gr2.06,5,12/05/2023 16:38
1861,12/05/2023 6:38,-37.79815607,144.9702814,Alert-25 A,gr2.06,5,12/05/2023 16:38
1860,12/05/2023 6:38,-37.7990475,144.9701213,Alert-41 C,gr2.06,5,12/05/2023 16:38
1859,12/05/2023 6:37,-37.79905876,144.9701137,Alert-41 C,gr2.06,5,12/05/2023 16:37
1858,12/05/2023 6:37,-37.79907237,144.9701141,Alert-41 C,gr2.06,5,12/05/2023 16:37
1857,12/05/2023 6:37,-37.7990881,144.9701107,Alert-41 C,gr2.06,5,12/05/2023 16:37
1856,12/05/2023 6:37,-37.79909916,144.9701074,Alert-41 C,gr2.06,5,12/05/2023 16:37
1855,12/05/2023 6:37,-37.79958922,144.9700231,Alert-41 B,gr2.06,5,12/05/2023 16:37
1854,12/05/2023 6:37,-37.80021395,144.9699114,Alert-41 A,gr2.06,5,12/05/2023 16:37
1853,12/05/2023 6:29,-37.7969064,144.9692084,Alert-33 B,gr3.06,1,12/05/2023 16:29
1852,12/05/2023 6:29,-37.7964689,144.9692765,Alert-33 A,gr3.06,1,12/05/2023 16:29
1851,12/05/2023 6:29,-37.7964122,144.9692867,Alert-33 A,gr3.06,1,12/05/2023 16:29
1850,12/05/2023 6:27,-37.7978283,144.9703596,Alert-25 B,gr3.06,1,12/05/2023 16:27
1849,12/05/2023 6:27,-37.798142,144.9703072,Alert-25 A,gr3.06,1,12/05/2023 16:27
1848,12/05/2023 6:27,-37.7990737,144.9701433,Alert-41 C,gr3.06,1,12/05/2023 16:27
1847,12/05/2023 6:27,-37.7996024,144.9700499,Alert-41 B,gr3.06,1,12/05/2023 16:27
1846,12/05/2023 6:27,-37.8001698,144.9699561,Alert-41 A,gr3.06,1,12/05/2023 16:27
1845,12/05/2023 6:25,-37.7969349,144.9691845,Alert-33 B,gr1.06,7,12/05/2023 16:25
1844,12/05/2023 6:25,-37.7968812,144.9691907,Alert-33 B,gr1.06,7,12/05/2023 16:25
1843,12/05/2023 6:25,-37.7964224,144.9692479,Alert-33 A,gr1.06,7,12/05/2023 16:25
1842,12/05/2023 6:24,-37.797783,144.9703529,Alert-25 B,gr1.06,7,12/05/2023 16:24
1841,12/05/2023 6:24,-37.7977971,144.9703508,Alert-25 B,gr1.06,7,12/05/2023 16:24
1840,12/05/2023 6:24,-37.7978175,144.9703457,Alert-25 B,gr1.06,7,12/05/2023 16:24
1839,12/05/2023 6:24,-37.7978353,144.9703402,Alert-25 B,gr1.06,7,12/05/2023 16:24
1838,12/05/2023 6:24,-37.7981352,144.9702716,Alert-25 A,gr1.06,7,12/05/2023 16:24
1837,12/05/2023 6:24,-37.7981756,144.9702654,Alert-25 A,gr1.06,7,12/05/2023 16:24
1836,12/05/2023 6:24,-37.7995744,144.9700203,Alert-41 B,gr1.06,7,12/05/2023 16:24
1835,12/05/2023 6:20,-37.79689858,144.9691933,Alert-33 B,gr2.06,2,12/05/2023 16:20
1834,12/05/2023 6:20,-37.79642425,144.9692644,Alert-33 A,gr2.06,2,12/05/2023 16:20
1833,12/05/2023 6:19,-37.79778066,144.9703873,Alert-25 B,gr2.06,2,12/05/2023 16:19
1832,12/05/2023 6:19,-37.79781918,144.9703812,Alert-25 B,gr2.06,2,12/05/2023 16:19
1831,12/05/2023 6:19,-37.79815613,144.9703276,Alert-25 A,gr2.06,2,12/05/2023 16:19
1830,12/05/2023 6:19,-37.79907785,144.9701049,Alert-41 C,gr2.06,2,12/05/2023 16:19
1829,12/05/2023 6:19,-37.79961961,144.9700155,Alert-41 B,gr2.06,2,12/05/2023 16:19
1828,12/05/2023 6:19,-37.80022555,144.9699098,Alert-41 A,gr2.06,2,12/05/2023 16:19
1827,12/05/2023 6:13,-37.79647116,144.9692512,Alert-33 A,gr2.06,1,12/05/2023 16:13
1826,12/05/2023 6:13,-37.79640626,144.9692516,Alert-33 A,gr2.06,1,12/05/2023 16:13
1825,12/05/2023 6:12,-37.79816048,144.970327,Alert-25 A,gr2.06,1,12/05/2023 16:12
1824,12/05/2023 6:12,-37.80019065,144.9699128,Alert-41 A,gr2.06,1,12/05/2023 16:12
1823,12/05/2023 6:12,-37.7969082,144.9691897,Alert-33 B,gr1.06,5,12/05/2023 16:12
1822,12/05/2023 6:12,-37.7968766,144.9691938,Alert-33 B,gr1.06,5,12/05/2023 16:12
1821,12/05/2023 6:11,-37.7964188,144.9692631,Alert-33 A,gr1.06,5,12/05/2023 16:11
1820,12/05/2023 6:10,-37.7977758,144.9703449,Alert-25 B,gr1.06,5,12/05/2023 16:10
1819,12/05/2023 6:10,-37.7978355,144.9703299,Alert-25 B,gr1.06,5,12/05/2023 16:10
1818,12/05/2023 6:10,-37.7981367,144.9702939,Alert-25 A,gr1.06,5,12/05/2023 16:10
1817,12/05/2023 6:10,-37.7981883,144.9702862,Alert-25 A,gr1.06,5,12/05/2023 16:10
1816,12/05/2023 6:10,-37.7990398,144.9701033,Alert-41 C,gr1.06,5,12/05/2023 16:10
1815,12/05/2023 6:10,-37.7991049,144.9700895,Alert-41 C,gr1.06,5,12/05/2023 16:10
1814,12/05/2023 6:10,-37.7995898,144.9700121,Alert-41 B,gr1.06,5,12/05/2023 16:10
1813,12/05/2023 6:09,-37.8002169,144.9699127,Alert-41 A,gr1.06,5,12/05/2023 16:09
1812,12/05/2023 6:06,-37.79817139,144.9703253,Alert-25 A,gr2.06,1,12/05/2023 16:06
1811,12/05/2023 6:05,-37.80022097,144.9699052,Alert-41 A,gr2.06,1,12/05/2023 16:05
1810,12/05/2023 5:59,-37.7969319,144.9691672,Alert-33 B,gr1.06,3,12/05/2023 15:59
1809,12/05/2023 5:59,-37.7968788,144.9691769,Alert-33 B,gr1.06,3,12/05/2023 15:59
1808,12/05/2023 5:59,-37.7964139,144.9692498,Alert-33 A,gr1.06,3,12/05/2023 15:59
1807,12/05/2023 5:58,-37.7978341,144.9703334,Alert-25 B,gr1.06,3,12/05/2023 15:58
1806,12/05/2023 5:58,-37.7981729,144.9702803,Alert-25 A,gr1.06,3,12/05/2023 15:58
1805,12/05/2023 5:58,-37.7990407,144.9701153,Alert-41 C,gr1.06,3,12/05/2023 15:58
1804,12/05/2023 5:58,-37.7995432,144.9700297,Alert-41 B,gr1.06,3,12/05/2023 15:58
1803,12/05/2023 5:58,-37.7996073,144.9700176,Alert-41 B,gr1.06,3,12/05/2023 15:58
1802,12/05/2023 5:58,-37.8001965,144.9699108,Alert-41 A,gr1.06,3,12/05/2023 15:58
1801,12/05/2023 5:58,-37.79691539,144.9691532,Alert-33 B,gr4.05,5,12/05/2023 15:58
1800,12/05/2023 5:58,-37.79688015,144.9691609,Alert-33 B,gr4.05,5,12/05/2023 15:58
1799,12/05/2023 5:58,-37.79646599,144.9692642,Alert-33 A,gr4.05,5,12/05/2023 15:58
1798,12/05/2023 5:58,-37.79644144,144.9692765,Alert-33 A,gr4.05,5,12/05/2023 15:58
1797,12/05/2023 5:58,-37.79641483,144.9692833,Alert-33 A,gr4.05,5,12/05/2023 15:58
1796,12/05/2023 5:56,-37.79781202,144.970341,Alert-25 B,gr4.05,5,12/05/2023 15:56
1795,12/05/2023 5:56,-37.79813993,144.9702986,Alert-25 A,gr4.05,5,12/05/2023 15:56
1794,12/05/2023 5:56,-37.79819624,144.970287,Alert-25 A,gr4.05,5,12/05/2023 15:56
1793,12/05/2023 5:56,-37.79904057,144.9701415,Alert-41 C,gr4.05,5,12/05/2023 15:56
1792,12/05/2023 5:56,-37.79907501,144.970138,Alert-41 C,gr4.05,5,12/05/2023 15:56
1791,12/05/2023 5:56,-37.79910463,144.9701358,Alert-41 C,gr4.05,5,12/05/2023 15:56
1790,12/05/2023 5:56,-37.79958148,144.9700325,Alert-41 B,gr4.05,5,12/05/2023 15:56
1789,12/05/2023 5:55,-37.80015457,144.9699209,Alert-41 A,gr4.05,5,12/05/2023 15:55
1788,12/05/2023 5:55,-37.80018607,144.9699144,Alert-41 A,gr4.05,5,12/05/2023 15:55
1787,12/05/2023 5:55,-37.80022063,144.9699089,Alert-41 A,gr4.05,5,12/05/2023 15:55
1786,12/05/2023 5:54,-37.7964633,144.9692649,Alert-33 A,gr1.06,2,12/05/2023 15:54
1785,12/05/2023 5:54,-37.7964042,144.9692706,Alert-33 A,gr1.06,2,12/05/2023 15:54
1784,12/05/2023 5:53,-37.7981475,144.9702921,Alert-25 A,gr1.06,2,12/05/2023 15:53
1783,12/05/2023 5:52,-37.8002083,144.9699151,Alert-41 A,gr1.06,2,12/05/2023 15:52
1782,12/05/2023 5:48,-37.79692997,144.9691487,Alert-33 B,gr4.05,4,12/05/2023 15:48
1781,12/05/2023 5:48,-37.7968971,144.9691408,Alert-33 B,gr4.05,4,12/05/2023 15:48
1780,12/05/2023 5:48,-37.79646174,144.9692613,Alert-33 A,gr4.05,4,12/05/2023 15:48
1779,12/05/2023 5:48,-37.79643308,144.9692596,Alert-33 A,gr4.05,4,12/05/2023 15:48
1778,12/05/2023 5:48,-37.79640711,144.9692825,Alert-33 A,gr4.05,4,12/05/2023 15:48
1777,12/05/2023 5:47,-37.79781927,144.9703448,Alert-25 B,gr4.05,4,12/05/2023 15:47
1776,12/05/2023 5:47,-37.79815976,144.970297,Alert-25 A,gr4.05,4,12/05/2023 15:47
1775,12/05/2023 5:47,-37.79903494,144.9701355,Alert-41 C,gr4.05,4,12/05/2023 15:47
1774,12/05/2023 5:47,-37.79908891,144.9701249,Alert-41 C,gr4.05,4,12/05/2023 15:47
1773,12/05/2023 5:47,-37.79955891,144.9700227,Alert-41 B,gr4.05,4,12/05/2023 15:47
1772,12/05/2023 5:47,-37.79961893,144.9700122,Alert-41 B,gr4.05,4,12/05/2023 15:47
1771,12/05/2023 5:46,-37.80019437,144.9699181,Alert-41 A,gr4.05,4,12/05/2023 15:46
1770,12/05/2023 5:42,-37.7964702,144.9692851,Alert-33 A,gr4.05,3,12/05/2023 15:42
1769,12/05/2023 5:42,-37.79644123,144.9692965,Alert-33 A,gr4.05,3,12/05/2023 15:42
1768,12/05/2023 5:40,-37.79816516,144.970295,Alert-25 A,gr4.05,3,12/05/2023 15:40
1767,12/05/2023 5:39,-37.8001751,144.9699169,Alert-41 A,gr4.05,3,12/05/2023 15:39
1766,12/05/2023 4:10,-37.79692822,144.9691869,Alert-33 B,gr2.05,5,12/05/2023 14:10
1765,12/05/2023 4:10,-37.79688927,144.9691951,Alert-33 B,gr2.05,5,12/05/2023 14:10
1764,12/05/2023 4:10,-37.79646842,144.9692764,Alert-33 A,gr2.05,5,12/05/2023 14:10
1763,12/05/2023 4:10,-37.79642412,144.9692845,Alert-33 A,gr2.05,5,12/05/2023 14:10
1762,12/05/2023 4:08,-37.79782876,144.9703495,Alert-25 B,gr2.05,5,12/05/2023 14:08
1761,12/05/2023 4:08,-37.79815757,144.9703047,Alert-25 A,gr2.05,5,12/05/2023 14:08
1760,12/05/2023 4:08,-37.79904398,144.9701567,Alert-41 C,gr2.05,5,12/05/2023 14:08
1759,12/05/2023 4:08,-37.79909952,144.9701461,Alert-41 C,gr2.05,5,12/05/2023 14:08
1758,12/05/2023 4:08,-37.79956348,144.9700496,Alert-41 B,gr2.05,5,12/05/2023 14:08
1757,12/05/2023 4:08,-37.8001725,144.9699448,Alert-41 A,gr2.05,5,12/05/2023 14:08
1756,12/05/2023 4:08,-37.80023746,144.9699391,Alert-41 A,gr2.05,5,12/05/2023 14:08
1755,12/05/2023 4:02,-37.79643822,144.9692705,Alert-33 A,gr3.05,4,12/05/2023 14:02
1754,12/05/2023 4:02,-37.79639275,144.96927,Alert-33 A,gr3.05,4,12/05/2023 14:02
1753,12/05/2023 4:01,-37.79814965,144.9703286,Alert-25 A,gr3.05,4,12/05/2023 14:01
1752,12/05/2023 4:00,-37.80018331,144.9699809,Alert-41 A,gr3.05,4,12/05/2023 14:00
1751,12/05/2023 3:47,-37.7969419,144.9691806,Alert-33 B,gr2.05,2,12/05/2023 13:47
1750,12/05/2023 3:47,-37.79689579,144.9691873,Alert-33 B,gr2.05,2,12/05/2023 13:47
1749,12/05/2023 3:47,-37.79644959,144.9692875,Alert-33 A,gr2.05,2,12/05/2023 13:47
1748,12/05/2023 3:47,-37.79641156,144.9692925,Alert-33 A,gr2.05,2,12/05/2023 13:47
1747,12/05/2023 3:45,-37.79780422,144.9703572,Alert-25 B,gr2.05,2,12/05/2023 13:45
1746,12/05/2023 3:45,-37.79815506,144.9702955,Alert-25 A,gr2.05,2,12/05/2023 13:45
1745,12/05/2023 3:45,-37.79905231,144.9701384,Alert-41 C,gr2.05,2,12/05/2023 13:45
1744,12/05/2023 3:45,-37.79906974,144.9701403,Alert-41 C,gr2.05,2,12/05/2023 13:45
1743,12/05/2023 3:45,-37.79908568,144.9701413,Alert-41 C,gr2.05,2,12/05/2023 13:45
1742,12/05/2023 3:45,-37.7995461,144.9700448,Alert-41 B,gr2.05,2,12/05/2023 13:45
1741,12/05/2023 3:45,-37.79960682,144.9700352,Alert-41 B,gr2.05,2,12/05/2023 13:45
1740,12/05/2023 3:45,-37.80015759,144.9699431,Alert-41 A,gr2.05,2,12/05/2023 13:45
1739,12/05/2023 3:45,-37.80022523,144.9699308,Alert-41 A,gr2.05,2,12/05/2023 13:45
1738,12/05/2023 3:40,-37.79694127,144.9691901,Alert-33 B,gr3.05,1,12/05/2023 13:40
1737,12/05/2023 3:40,-37.79691304,144.969209,Alert-33 B,gr3.05,1,12/05/2023 13:40
1736,12/05/2023 3:40,-37.79687531,144.9692143,Alert-33 B,gr3.05,1,12/05/2023 13:40
1735,12/05/2023 3:39,-37.79643852,144.9692944,Alert-33 A,gr3.05,1,12/05/2023 13:39
1734,12/05/2023 3:39,-37.79644264,144.9692992,Alert-33 A,gr2.05,1,12/05/2023 13:39
1733,12/05/2023 3:39,-37.79640007,144.9693003,Alert-33 A,gr3.05,1,12/05/2023 13:39
1732,12/05/2023 3:39,-37.79641077,144.9693064,Alert-33 A,gr2.05,1,12/05/2023 13:39
1731,12/05/2023 3:38,-37.7978293,144.9703796,Alert-25 B,gr3.05,1,12/05/2023 13:38
1730,12/05/2023 3:38,-37.7981465,144.9703291,Alert-25 A,gr3.05,1,12/05/2023 13:38
1729,12/05/2023 3:38,-37.79813466,144.9703184,Alert-25 A,gr2.05,1,12/05/2023 13:38
1728,12/05/2023 3:38,-37.79907338,144.9701369,Alert-41 C,gr3.05,1,12/05/2023 13:38
1727,12/05/2023 3:38,-37.79958831,144.9700852,Alert-41 B,gr3.05,1,12/05/2023 13:38
1726,12/05/2023 3:38,-37.80016269,144.9699844,Alert-41 A,gr3.05,1,12/05/2023 13:38
1725,12/05/2023 3:38,-37.80022779,144.9699735,Alert-41 A,gr3.05,1,12/05/2023 13:38
1724,12/05/2023 3:38,-37.80020461,144.969935,Alert-41 A,gr2.05,1,12/05/2023 13:38
1723,12/05/2023 2:56,-37.79693764,144.969179,Alert-33 B,gr1.05,3,12/05/2023 12:56
1722,12/05/2023 2:56,-37.79688506,144.9691822,Alert-33 B,gr1.05,3,12/05/2023 12:56
1721,12/05/2023 2:56,-37.79644849,144.9692501,Alert-33 A,gr1.05,3,12/05/2023 12:56
1720,12/05/2023 2:55,-37.79781404,144.970382,Alert-25 B,gr1.05,3,12/05/2023 12:55
1719,12/05/2023 2:55,-37.79817099,144.9703254,Alert-25 A,gr1.05,3,12/05/2023 12:55
1718,12/05/2023 2:55,-37.79911035,144.9701515,Alert-41 C,gr1.05,3,12/05/2023 12:55
1717,12/05/2023 2:54,-37.8002025,144.9699777,Alert-41 A,gr1.05,3,12/05/2023 12:54
1716,12/05/2023 2:54,-37.7969098,144.9691875,Alert-33 B,gr4.04,4,12/05/2023 12:54
1715,12/05/2023 2:54,-37.796899,144.9691907,Alert-33 B,gr4.04,4,12/05/2023 12:54
1714,12/05/2023 2:54,-37.7964417,144.9692357,Alert-33 A,gr4.04,4,12/05/2023 12:54
1713,12/05/2023 2:53,-37.7977892,144.9703385,Alert-25 B,gr4.04,4,12/05/2023 12:53
1712,12/05/2023 2:53,-37.797844,144.970327,Alert-25 B,gr4.04,4,12/05/2023 12:53
1711,12/05/2023 2:53,-37.7981299,144.9702917,Alert-25 A,gr4.04,4,12/05/2023 12:53
1710,12/05/2023 2:53,-37.7981849,144.970291,Alert-25 A,gr4.04,4,12/05/2023 12:53
1709,12/05/2023 2:53,-37.7990464,144.9701126,Alert-41 C,gr4.04,4,12/05/2023 12:53
1708,12/05/2023 2:53,-37.7990597,144.9701155,Alert-41 C,gr4.04,4,12/05/2023 12:53
1707,12/05/2023 2:53,-37.7990725,144.9701159,Alert-41 C,gr4.04,4,12/05/2023 12:53
1706,12/05/2023 2:53,-37.7990862,144.9701167,Alert-41 C,gr4.04,4,12/05/2023 12:53
1705,12/05/2023 2:53,-37.7991052,144.9701202,Alert-41 C,gr4.04,4,12/05/2023 12:53
1704,12/05/2023 2:52,-37.7995937,144.9700028,Alert-41 B,gr4.04,4,12/05/2023 12:52
1703,12/05/2023 2:52,-37.8002259,144.969906,Alert-41 A,gr4.04,4,12/05/2023 12:52
1702,12/05/2023 2:52,-37.79640846,144.9692527,Alert-33 A,gr1.05,2,12/05/2023 12:52
1701,12/05/2023 2:50,-37.79812242,144.9703328,Alert-25 A,gr1.05,2,12/05/2023 12:50
1700,12/05/2023 2:50,-37.79820114,144.9703207,Alert-25 A,gr1.05,2,12/05/2023 12:50
1699,12/05/2023 2:49,-37.80019224,144.9699794,Alert-41 A,gr1.05,2,12/05/2023 12:49
1698,12/05/2023 2:48,-37.7964105,144.9692106,Alert-33 A,gr4.04,3,12/05/2023 12:48
1697,12/05/2023 2:47,-37.7981373,144.9702697,Alert-25 A,gr4.04,3,12/05/2023 12:47
1696,12/05/2023 2:47,-37.8002093,144.9699055,Alert-41 A,gr4.04,3,12/05/2023 12:47
1695,12/05/2023 2:42,-37.79692037,144.9691773,Alert-33 B,gr3.04,5,12/05/2023 12:42
1694,12/05/2023 2:42,-37.79645985,144.9692286,Alert-33 A,gr3.04,5,12/05/2023 12:42
1693,12/05/2023 2:42,-37.7964322,144.9692336,Alert-33 A,gr3.04,5,12/05/2023 12:42
1692,12/05/2023 2:41,-37.79778053,144.9703757,Alert-25 B,gr3.04,5,12/05/2023 12:41
1691,12/05/2023 2:41,-37.79782408,144.9703744,Alert-25 B,gr3.04,5,12/05/2023 12:41
1690,12/05/2023 2:41,-37.79814945,144.9703109,Alert-25 A,gr3.04,5,12/05/2023 12:41
1689,12/05/2023 2:40,-37.79910946,144.9701316,Alert-41 C,gr3.04,5,12/05/2023 12:40
1688,12/05/2023 2:40,-37.79958196,144.9700861,Alert-41 B,gr3.04,5,12/05/2023 12:40
1687,12/05/2023 2:36,-37.79643966,144.969276,Alert-33 A,gr3.04,4,12/05/2023 12:36
1686,12/05/2023 2:36,-37.79639262,144.9692623,Alert-33 A,gr3.04,4,12/05/2023 12:36
1685,12/05/2023 2:35,-37.79812639,144.970313,Alert-25 A,gr3.04,4,12/05/2023 12:35
1684,12/05/2023 2:35,-37.79817696,144.9703244,Alert-25 A,gr3.04,4,12/05/2023 12:35
1683,12/05/2023 2:34,-37.80018455,144.9699373,Alert-41 A,gr3.04,4,12/05/2023 12:34
1682,12/05/2023 2:20,-37.79692896,144.969192,Alert-33 B,gr3.04,1,12/05/2023 12:20
1681,12/05/2023 2:20,-37.79690063,144.9692071,Alert-33 B,gr3.04,1,12/05/2023 12:20
1680,12/05/2023 2:20,-37.79645236,144.9692758,Alert-33 A,gr3.04,1,12/05/2023 12:20
1679,12/05/2023 2:20,-37.79640608,144.9692879,Alert-33 A,gr3.04,1,12/05/2023 12:20
1678,12/05/2023 2:19,-37.79784908,144.9703765,Alert-25 B,gr3.04,1,12/05/2023 12:19
1677,12/05/2023 2:19,-37.79817156,144.9703253,Alert-25 A,gr3.04,1,12/05/2023 12:19
1676,12/05/2023 2:19,-37.79906192,144.9701424,Alert-41 C,gr3.04,1,12/05/2023 12:19
1675,12/05/2023 2:18,-37.79954734,144.9700726,Alert-41 B,gr3.04,1,12/05/2023 12:18
1674,12/05/2023 2:18,-37.8001701,144.9699832,Alert-41 A,gr3.04,1,12/05/2023 12:18
1673,12/05/2023 2:15,-37.79643478,144.9692755,Alert-33 A,gr2.04,1,12/05/2023 12:15
1672,12/05/2023 2:14,-37.79813071,144.9702991,Alert-25 A,gr2.04,1,12/05/2023 12:14
1671,12/05/2023 2:14,-37.79819411,144.9702952,Alert-25 A,gr2.04,1,12/05/2023 12:14
1670,12/05/2023 2:14,-37.80020613,144.969932,Alert-41 A,gr2.04,1,12/05/2023 12:14
1669,12/05/2023 1:59,-37.85059,145.099814,Alert-41 B,1,1,12/05/2023 11:59
1668,12/05/2023 1:26,-37.7969,144.9691991,Alert-33 B,gr1.04,3,12/05/2023 11:26
1667,12/05/2023 1:26,-37.7964286,144.9692617,Alert-33 A,gr1.04,3,12/05/2023 11:26
1666,12/05/2023 1:25,-37.797773,144.9703547,Alert-25 B,gr1.04,3,12/05/2023 11:25
1665,12/05/2023 1:25,-37.7978294,144.9703421,Alert-25 B,gr1.04,3,12/05/2023 11:25
1664,12/05/2023 1:25,-37.7981533,144.9703286,Alert-25 A,gr1.04,3,12/05/2023 11:25
1663,12/05/2023 1:25,-37.7990391,144.9701246,Alert-41 C,gr1.04,3,12/05/2023 11:25
1662,12/05/2023 1:25,-37.7990724,144.9701187,Alert-41 C,gr1.04,3,12/05/2023 11:25
1661,12/05/2023 1:24,-37.7990962,144.9701161,Alert-41 C,gr1.04,3,12/05/2023 11:24
1660,12/05/2023 1:24,-37.7995949,144.9700462,Alert-41 B,gr1.04,3,12/05/2023 11:24
1659,12/05/2023 1:24,-37.8001926,144.9699229,Alert-41 A,gr1.04,3,12/05/2023 11:24
1658,12/05/2023 1:20,-37.7964404,144.9692646,Alert-33 A,gr1.04,2,12/05/2023 11:20
1657,12/05/2023 1:19,-37.79814,144.970324,Alert-25 A,gr1.04,2,12/05/2023 11:19
1656,12/05/2023 1:18,-37.8002189,144.9699151,Alert-41 A,gr1.04,2,12/05/2023 11:18
1655,12/05/2023 1:12,-37.79691249,144.9691992,Alert-33 B,gr4.03,5,12/05/2023 11:12
1654,12/05/2023 1:12,-37.79643437,144.9692777,Alert-33 A,gr4.03,5,12/05/2023 11:12
1653,12/05/2023 1:11,-37.7978293,144.9703543,Alert-25 B,gr4.03,5,12/05/2023 11:11
1652,12/05/2023 1:11,-37.79814864,144.9702989,Alert-25 A,gr4.03,5,12/05/2023 11:11
1651,12/05/2023 1:10,-37.79908839,144.9701226,Alert-41 C,gr4.03,5,12/05/2023 11:10
1650,12/05/2023 1:10,-37.79957647,144.9700404,Alert-41 B,gr4.03,5,12/05/2023 11:10
1649,12/05/2023 1:10,-37.80016655,144.9699359,Alert-41 A,gr4.03,5,12/05/2023 11:10
1648,12/05/2023 1:10,-37.80023167,144.9699233,Alert-41 A,gr4.03,5,12/05/2023 11:10
1647,12/05/2023 1:06,-37.79690859,144.9692075,Alert-33 B,gr4.03,4,12/05/2023 11:06
1646,12/05/2023 1:06,-37.79644356,144.9692845,Alert-33 A,gr4.03,4,12/05/2023 11:06
1645,12/05/2023 1:06,-37.79640086,144.9692874,Alert-33 A,gr4.03,4,12/05/2023 11:06
1644,12/05/2023 1:04,-37.79779311,144.9703611,Alert-25 B,gr4.03,4,12/05/2023 11:04
1643,12/05/2023 1:04,-37.79783204,144.9703522,Alert-25 B,gr4.03,4,12/05/2023 11:04
1642,12/05/2023 1:04,-37.79814352,144.9703055,Alert-25 A,gr4.03,4,12/05/2023 11:04
1641,12/05/2023 1:04,-37.79820007,144.9702984,Alert-25 A,gr4.03,4,12/05/2023 11:04
1640,12/05/2023 1:04,-37.79904446,144.9701419,Alert-41 C,gr4.03,4,12/05/2023 11:04
1639,12/05/2023 1:04,-37.79907867,144.9701366,Alert-41 C,gr4.03,4,12/05/2023 11:04
1638,12/05/2023 1:04,-37.79910928,144.9701306,Alert-41 C,gr4.03,4,12/05/2023 11:04
1637,12/05/2023 1:04,-37.79960595,144.9700371,Alert-41 B,gr4.03,4,12/05/2023 11:04
1636,12/05/2023 1:04,-37.7969195,144.9691571,Alert-33 B,gr3.03,5,12/05/2023 11:04
1635,12/05/2023 1:04,-37.79689046,144.9691659,Alert-33 B,gr3.03,5,12/05/2023 11:04
1634,12/05/2023 1:04,-37.80018104,144.9699273,Alert-41 A,gr4.03,4,12/05/2023 11:04
1633,12/05/2023 1:04,-37.79644941,144.9692489,Alert-33 A,gr3.03,5,12/05/2023 11:04
1632,12/05/2023 1:04,-37.79641306,144.9692599,Alert-33 A,gr3.03,5,12/05/2023 11:04
1631,12/05/2023 1:02,-37.79780544,144.9703071,Alert-25 B,gr3.03,5,12/05/2023 11:02
1630,12/05/2023 1:02,-37.79814724,144.9702506,Alert-25 A,gr3.03,5,12/05/2023 11:02
1629,12/05/2023 1:02,-37.79907648,144.9701005,Alert-41 C,gr3.03,5,12/05/2023 11:02
1628,12/05/2023 1:02,-37.79960164,144.96999,Alert-41 B,gr3.03,5,12/05/2023 11:02
1627,12/05/2023 1:02,-37.80016474,144.9698708,Alert-41 A,gr3.03,5,12/05/2023 11:02
1626,12/05/2023 1:02,-37.80021809,144.9698605,Alert-41 A,gr3.03,5,12/05/2023 11:02
1625,12/05/2023 1:00,-37.79644892,144.9692741,Alert-33 A,gr4.03,3,12/05/2023 11:00
1624,12/05/2023 1:00,-37.79639958,144.9692787,Alert-33 A,gr4.03,3,12/05/2023 11:00
1623,12/05/2023 0:58,-37.79814031,144.9703009,Alert-25 A,gr4.03,3,12/05/2023 10:58
1622,12/05/2023 0:58,-37.79819214,144.9702954,Alert-25 A,gr4.03,3,12/05/2023 10:58
1621,12/05/2023 0:57,-37.80018765,144.969932,Alert-41 A,gr4.03,3,12/05/2023 10:57
1620,12/05/2023 0:56,-37.79645055,144.9692746,Alert-33 A,gr3.03,4,12/05/2023 10:56
1619,12/05/2023 0:56,-37.79642002,144.9692853,Alert-33 A,gr3.03,4,12/05/2023 10:56
1618,12/05/2023 0:54,-37.79818741,144.9702539,Alert-25 A,gr3.03,4,12/05/2023 10:54
1617,12/05/2023 0:54,-37.80020028,144.9698766,Alert-41 A,gr3.03,4,12/05/2023 10:54
1616,12/05/2023 0:33,-37.79693438,144.9691076,Alert-33 B,gr3.03,1,12/05/2023 10:33
1615,12/05/2023 0:33,-37.79689053,144.9691248,Alert-33 B,gr3.03,1,12/05/2023 10:33
1614,12/05/2023 0:33,-37.79646384,144.9692369,Alert-33 A,gr3.03,1,12/05/2023 10:33
1613,12/05/2023 0:33,-37.79643029,144.9692528,Alert-33 A,gr3.03,1,12/05/2023 10:33
1612,12/05/2023 0:33,-37.79639342,144.9692684,Alert-33 A,gr3.03,1,12/05/2023 10:33
1611,12/05/2023 0:32,-37.7977894,144.9703139,Alert-25 B,gr3.03,1,12/05/2023 10:32
1610,12/05/2023 0:32,-37.79784303,144.9702982,Alert-25 B,gr3.03,1,12/05/2023 10:32
1609,12/05/2023 0:32,-37.79816313,144.9702778,Alert-25 A,gr3.03,1,12/05/2023 10:32
1608,12/05/2023 0:31,-37.79904885,144.9701697,Alert-41 C,gr3.03,1,12/05/2023 10:31
1607,12/05/2023 0:31,-37.79907092,144.9701693,Alert-41 C,gr3.03,1,12/05/2023 10:31
